0,281.0,0.973684,2.0
1,220.0,0.973684,4.0
2,106.0,0.982456,8.0
3,306.0,0.973684,16.0
4,159.0,0.973684,32.0
5,158.0,0.982456,64.0
6,270.0,0.982456,128.0
7,270.0,0.982456,256.0
8,270.0,0.982456,512.0
9,270.0,0.982456,1024.0
